timestamp,heart_rate_bpm,steps,calories,spo2_percent,stress_level,sleep_stage
2025-09-14 22:39:00,67,3,0.79,96.8,16,Awake
2025-09-14 22:40:00,68,6,0.92,97.2,16,Awake
2025-09-14 22:41:00,69,2,0.77,96.2,16,Awake
2025-09-14 22:42:00,70,8,1.02,96.8,16,Awake
2025-09-14 22:43:00,68,3,0.8,97.0,16,Awake
2025-09-14 22:44:00,70,6,0.94,96.3,16,Awake
2025-09-14 22:45:00,70,4,0.86,98.1,16,Awake
2025-09-14 22:46:00,70,5,0.9,96.5,16,Awake
2025-09-14 22:47:00,68,6,0.92,96.6,16,Awake
2025-09-14 22:48:00,68,1,0.72,96.4,16,Awake
2025-09-14 22:49:00,67,5,0.87,98.1,16,Awake
2025-09-14 22:50:00,68,7,0.96,97.3,16,Awake
2025-09-14 22:51:00,71,6,0.95,96.4,16,Awake
2025-09-14 22:52:00,69,6,0.93,97.7,16,Awake
2025-09-14 22:53:00,67,7,0.95,97.1,16,Awake
2025-09-14 22:54:00,70,4,0.86,97.2,16,Awake
2025-09-14 22:55:00,70,3,0.82,96.8,16,Awake
2025-09-14 22:56:00,69,8,1.01,96.6,17,Awake
2025-09-14 22:57:00,71,4,0.87,97.2,17,Awake
2025-09-14 22:58:00,70,5,0.9,96.7,17,Awake
2025-09-14 22:59:00,72,5,0.92,98.1,17,Awake
2025-09-14 23:00:00,66,0,0.66,96.2,17,Light
2025-09-14 23:01:00,61,0,0.61,97.9,17,Light
2025-09-14 23:02:00,60,0,0.6,96.9,17,Light
2025-09-14 23:03:00,56,0,0.56,97.2,17,Light
2025-09-14 23:04:00,55,0,0.55,97.5,17,Light
2025-09-14 23:05:00,54,0,0.54,96.6,17,Light
2025-09-14 23:06:00,54,0,0.54,97.5,17,Light
2025-09-14 23:07:00,54,0,0.54,95.4,17,Light
2025-09-14 23:08:00,53,0,0.53,96.6,17,Light
2025-09-14 23:09:00,52,0,0.52,96.4,16,Light
2025-09-14 23:10:00,52,0,0.52,96.2,16,Deep
2025-09-14 23:11:00,51,0,0.51,96.9,15,Deep
2025-09-14 23:12:00,53,0,0.53,97.2,15,Deep
2025-09-14 23:13:00,52,0,0.52,97.4,15,Deep
2025-09-14 23:14:00,52,0,0.52,97.1,15,Deep
2025-09-14 23:15:00,52,0,0.52,96.6,15,Deep
2025-09-14 23:16:00,50,0,0.5,97.2,15,Deep
2025-09-14 23:17:00,50,0,0.5,97.1,15,Deep
2025-09-14 23:18:00,51,0,0.51,97.6,15,Deep
2025-09-14 23:19:00,51,0,0.51,97.5,16,Deep
2025-09-14 23:20:00,50,0,0.5,97.0,16,Deep
2025-09-14 23:21:00,51,0,0.51,96.5,16,Deep
2025-09-14 23:22:00,52,0,0.52,96.6,16,Deep
2025-09-14 23:23:00,53,0,0.53,96.7,16,Deep
2025-09-14 23:24:00,53,0,0.53,96.8,17,Deep
2025-09-14 23:25:00,52,0,0.52,97.2,17,Deep
2025-09-14 23:26:00,51,0,0.51,97.4,18,Deep
2025-09-14 23:27:00,52,0,0.52,97.0,18,Deep
2025-09-14 23:28:00,52,0,0.52,97.0,18,Deep
2025-09-14 23:29:00,52,0,0.52,97.1,19,Deep
2025-09-14 23:30:00,53,0,0.53,96.7,19,REM
2025-09-14 23:31:00,53,0,0.53,96.4,20,REM
2025-09-14 23:32:00,53,0,0.53,95.9,20,REM
2025-09-14 23:33:00,55,0,0.55,96.6,20,REM
2025-09-14 23:34:00,54,0,0.54,97.3,20,REM
2025-09-14 23:35:00,54,0,0.54,96.6,20,REM
2025-09-14 23:36:00,54,0,0.54,96.9,21,REM
2025-09-14 23:37:00,54,0,0.54,97.3,21,REM
2025-09-14 23:38:00,55,0,0.55,97.3,21,REM
2025-09-14 23:39:00,55,0,0.55,96.4,21,REM
2025-09-14 23:40:00,54,0,0.54,97.6,20,REM
2025-09-14 23:41:00,55,0,0.55,97.7,20,REM
2025-09-14 23:42:00,54,0,0.54,96.3,21,REM
2025-09-14 23:43:00,53,0,0.53,96.5,21,REM
2025-09-14 23:44:00,52,0,0.52,97.7,21,REM
2025-09-14 23:45:00,51,0,0.51,96.9,21,Light
2025-09-14 23:46:00,53,0,0.53,95.7,21,Light
2025-09-14 23:47:00,52,0,0.52,96.2,21,Light
2025-09-14 23:48:00,52,0,0.52,96.9,21,Light
2025-09-14 23:49:00,53,0,0.53,96.3,21,Light
2025-09-14 23:50:00,53,0,0.53,96.8,22,Light
2025-09-14 23:51:00,54,0,0.54,97.0,22,Light
2025-09-14 23:52:00,55,0,0.55,97.9,22,Light
2025-09-14 23:53:00,54,0,0.54,96.8,22,Light
2025-09-14 23:54:00,54,0,0.54,97.6,22,Light
2025-09-14 23:55:00,54,0,0.54,97.9,23,Light
2025-09-14 23:56:00,54,0,0.54,97.9,23,Light
2025-09-14 23:57:00,55,0,0.55,97.2,23,Light
2025-09-14 23:58:00,56,0,0.56,95.8,23,Light
2025-09-14 23:59:00,56,0,0.56,97.3,23,Light
